ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,price,TrafficScore,VehicleWeight,RawDemand,NormalizedDemand,Price1
397,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,2,0,28-10-2016,08:16:00,2016-10-28 08:16:00,,0.0,1.0,0.5395147313691508,-0.732980527042246,5.0
398,BHMBCCMKT01,577,26.14453614,91.73617216,69,car,low,1,0,28-10-2016,08:56:00,2016-10-28 08:56:00,,0.0,1.0,0.34783362218370883,-1.214284261635259,5.0
399,BHMBCCMKT01,577,26.14453614,91.73617216,99,bike,low,2,0,28-10-2016,09:29:00,2016-10-28 09:29:00,,0.0,0.5,0.518630849220104,-0.7854191346538717,5.0
400,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,2,0,28-10-2016,10:02:00,2016-10-28 10:02:00,,0.0,1.0,0.5935875216637782,-0.5972058749689912,5.819558875217061
401,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,3,0,28-10-2016,10:29:00,2016-10-28 10:29:00,,0.0,1.0,0.8185441941074524,-0.03234850833089852,9.77356044168371
402,BHMBCCMKT01,577,26.14453614,91.73617216,196,car,average,4,0,28-10-2016,10:56:00,2016-10-28 10:56:00,,0.5,1.0,0.8858752166377817,0.13671704401031798,10.957019308072226
403,BHMBCCMKT01,577,26.14453614,91.73617216,230,car,average,5,0,28-10-2016,11:29:00,2016-10-28 11:29:00,,0.5,1.0,1.1094454072790296,0.6980930093131992,14.886651065192392
404,BHMBCCMKT01,577,26.14453614,91.73617216,262,bike,average,5,0,28-10-2016,12:02:00,2016-10-28 12:02:00,,0.5,0.5,1.081629116117851,0.6282473950255151,14.397731765178605
405,BHMBCCMKT01,577,26.14453614,91.73617216,269,car,high,8,0,28-10-2016,12:29:00,2016-10-28 12:29:00,,1.0,1.0,1.5864818024263434,1.8959126562094628,20.0
406,BHMBCCMKT01,577,26.14453614,91.73617216,266,car,high,6,0,28-10-2016,13:02:00,2016-10-28 13:02:00,,1.0,1.0,1.184402079722704,0.8863062689980802,16.20414388298656
407,BHMBCCMKT01,577,26.14453614,91.73617216,275,car,high,7,0,28-10-2016,13:29:00,2016-10-28 13:29:00,,1.0,1.0,1.3906412478336223,1.4041647176108147,19.8291530232757
408,BHMBCCMKT01,577,26.14453614,91.73617216,296,bike,high,5,0,28-10-2016,14:02:00,2016-10-28 14:02:00,,1.0,0.5,0.9551993067590989,0.31078711077090143,12.175509775396309
409,BHMBCCMKT01,577,26.14453614,91.73617216,290,car,high,5,0,28-10-2016,14:29:00,2016-10-28 14:29:00,,1.0,1.0,1.0010398613518199,0.42589094241633707,12.98123659691436
410,BHMBCCMKT01,577,26.14453614,91.73617216,282,cycle,low,2,0,28-10-2016,15:02:00,2016-10-28 15:02:00,,0.0,,,,
411,BHMBCCMKT01,577,26.14453614,91.73617216,269,car,low,2,0,28-10-2016,15:29:00,2016-10-28 15:29:00,,0.0,1.0,0.6864818024263432,-0.3639519855098097,7.452336101431332
412,BHMBCCMKT01,577,26.14453614,91.73617216,256,car,low,1,0,28-10-2016,16:02:00,2016-10-28 16:02:00,,0.0,1.0,0.4774696707105719,-0.8887732367929683,5.0
413,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,low,2,0,28-10-2016,16:29:00,2016-10-28 16:29:00,,0.0,1.0,0.6525129982668978,-0.4492463182224954,6.855275772442533
414,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,low,1,0,29-10-2016,07:59:00,2016-10-29 07:59:00,,0.0,1.0,0.3353552859618718,-1.2456168736521636,5.0
415,BHMBCCMKT01,577,26.14453614,91.73617216,56,car,low,1,0,29-10-2016,08:26:00,2016-10-29 08:26:00,,0.0,1.0,0.33882149046793764,-1.2369133703141346,5.0
416,BHMBCCMKT01,577,26.14453614,91.73617216,66,car,low,2,0,29-10-2016,08:59:00,2016-10-29 08:59:00,,0.0,1.0,0.5457538994800694,-0.7173142210337936,5.0
417,BHMBCCMKT01,577,26.14453614,91.73617216,91,car,low,2,0,29-10-2016,09:26:00,2016-10-29 09:26:00,,0.0,1.0,0.5630849220103986,-0.6737967043436479,5.283423069594465
418,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,low,2,0,29-10-2016,09:59:00,2016-10-29 09:59:00,,0.0,1.0,0.5859618717504333,-0.6163535823126552,5.685524923811414
419,BHMBCCMKT01,577,26.14453614,91.73617216,164,bike,low,3,0,29-10-2016,10:26:00,2016-10-29 10:26:00,,0.0,0.5,0.7636915077989603,-0.17008144865520963,8.809429859413532
420,BHMBCCMKT01,577,26.14453614,91.73617216,213,car,average,4,0,29-10-2016,10:59:00,2016-10-29 10:59:00,,0.5,1.0,0.8976603119584056,0.16630895535961704,11.164162687517319
421,BHMBCCMKT01,577,26.14453614,91.73617216,267,cycle,average,5,0,29-10-2016,11:25:00,2016-10-29 11:25:00,,0.5,,,,
422,BHMBCCMKT01,577,26.14453614,91.73617216,314,bike,average,5,0,29-10-2016,12:06:00,2016-10-29 12:06:00,,0.5,0.5,1.117677642980936,0.7187638297410186,15.03134680818713
423,BHMBCCMKT01,577,26.14453614,91.73617216,339,car,high,8,0,29-10-2016,12:26:00,2016-10-29 12:26:00,,1.0,1.0,1.6350086655112654,2.017761702941871,20.0
424,BHMBCCMKT01,577,26.14453614,91.73617216,338,bike,average,6,0,29-10-2016,12:59:00,2016-10-29 12:59:00,,0.5,0.5,1.3343154246100524,1.2627327883678416,18.83912951857489
425,BHMBCCMKT01,577,26.14453614,91.73617216,368,car,high,8,0,29-10-2016,13:26:00,2016-10-29 13:26:00,,1.0,1.0,1.6551126516464472,2.0682420223024396,20.0
426,BHMBCCMKT01,577,26.14453614,91.73617216,366,bike,average,5,0,29-10-2016,13:59:00,2016-10-29 13:59:00,,0.5,0.5,1.1537261698440209,0.8092802644565216,15.664961851195649
427,BHMBCCMKT01,577,26.14453614,91.73617216,374,car,average,4,0,29-10-2016,14:26:00,2016-10-29 14:26:00,,0.5,1.0,1.0092720970537261,0.4465617628441559,13.12593233990909
428,BHMBCCMKT01,577,26.14453614,91.73617216,414,bike,average,4,0,29-10-2016,14:59:00,2016-10-29 14:59:00,,0.5,0.5,0.987001733102253,0.39064175389731864,12.73449227728123
429,BHMBCCMKT01,577,26.14453614,91.73617216,417,car,low,2,0,29-10-2016,15:26:00,2016-10-29 15:26:00,,0.0,1.0,0.7890814558058926,-0.10632828670414633,9.255701993070977
430,BHMBCCMKT01,577,26.14453614,91.73617216,417,cycle,average,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,,0.5,,,,
431,BHMBCCMKT01,577,26.14453614,91.73617216,369,car,low,1,0,29-10-2016,16:26:00,2016-10-29 16:26:00,,0.0,1.0,0.5558058925476603,-0.692074061353509,5.1554815705254375
432,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,average,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,,0.5,1.0,0.47980935875216635,-0.8828983720397986,5.0
433,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,average,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,,0.5,1.0,0.47980935875216635,-0.8828983720397986,5.0
434,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,,0.0,1.0,0.6298093587521664,-0.5062542650865866,6.456220144393894
435,BHMBCCMKT01,577,26.14453614,91.73617216,44,bike,low,2,1,30-10-2016,08:25:00,2016-10-30 08:25:00,,0.0,0.5,0.5805025996533796,-0.6300616000700513,5.589568799509641
436,BHMBCCMKT01,577,26.14453614,91.73617216,45,bike,low,2,1,30-10-2016,08:59:00,2016-10-30 08:59:00,,0.0,0.5,0.5811958405545928,-0.6283208994024452,5.601753704182883
437,BHMBCCMKT01,577,26.14453614,91.73617216,44,bike,low,2,1,30-10-2016,09:25:00,2016-10-30 09:25:00,,0.0,0.5,0.5805025996533796,-0.6300616000700513,5.589568799509641
438,BHMBCCMKT01,577,26.14453614,91.73617216,47,car,low,2,1,30-10-2016,09:59:00,2016-10-30 09:59:00,,0.0,1.0,0.6325823223570191,-0.4992914624161632,6.504959763086857
439,BHMBCCMKT01,577,26.14453614,91.73617216,61,car,low,3,1,30-10-2016,10:25:00,2016-10-30 10:25:00,,0.0,1.0,0.8422876949740035,0.027270489534601126,10.190893426742207
440,BHMBCCMKT01,577,26.14453614,91.73617216,84,car,average,4,1,30-10-2016,10:59:00,2016-10-30 10:59:00,,0.5,1.0,0.9082322357019064,0.1928546405406058,11.34998248378424
441,BHMBCCMKT01,577,26.14453614,91.73617216,107,cycle,average,6,1,30-10-2016,11:25:00,2016-10-30 11:25:00,,0.5,,,,
442,BHMBCCMKT01,577,26.14453614,91.73617216,122,car,high,7,1,30-10-2016,11:59:00,2016-10-30 11:59:00,,1.0,1.0,1.384575389948007,1.388933586769264,19.722535107384846
443,BHMBCCMKT01,577,26.14453614,91.73617216,142,truck,high,9,1,30-10-2016,12:26:00,2016-10-30 12:26:00,,1.0,2.0,1.8984402079722704,2.679227956632087,20.0
444,BHMBCCMKT01,577,26.14453614,91.73617216,169,car,high,8,1,30-10-2016,13:06:00,2016-10-30 13:06:00,,1.0,1.0,1.6171577123050263,1.9729386607510209,20.0
445,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,high,9,1,30-10-2016,13:25:00,2016-10-30 13:25:00,,1.0,1.0,1.8227036395147316,2.48905640869615,20.0
446,BHMBCCMKT01,577,26.14453614,91.73617216,182,car,average,6,1,30-10-2016,13:59:00,2016-10-30 13:59:00,,0.5,1.0,1.3761698440207977,1.3678275911745439,19.574793138221807
447,BHMBCCMKT01,577,26.14453614,91.73617216,183,car,high,7,1,30-10-2016,14:32:00,2016-10-30 14:32:00,,1.0,1.0,1.4268630849220107,1.4951163274932202,20.0
448,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,average,3,1,30-10-2016,15:00:00,2016-10-30 15:00:00,,0.5,0.5,0.7088388214904681,-0.3078143889795213,7.845299277143352
449,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,average,3,1,30-10-2016,15:32:00,2016-10-30 15:32:00,,0.5,1.0,0.7519064124783362,-0.19967336000450925,8.602286479968434
450,BHMBCCMKT01,577,26.14453614,91.73617216,49,car,low,1,0,31-10-2016,08:00:00,2016-10-31 08:00:00,,0.0,1.0,0.3339688041594454,-1.2490982749873754,5.0
451,BHMBCCMKT01,577,26.14453614,91.73617216,58,truck,low,2,0,31-10-2016,08:26:00,2016-10-31 08:26:00,,0.0,2.0,0.640207972270364,-0.48014375507249896,6.638993714492507
452,BHMBCCMKT01,577,26.14453614,91.73617216,67,cycle,low,1,0,31-10-2016,09:00:00,2016-10-31 09:00:00,,0.0,,,,
453,BHMBCCMKT01,577,26.14453614,91.73617216,92,car,average,2,0,31-10-2016,09:26:00,2016-10-31 09:26:00,,0.5,1.0,0.41377816291161174,-1.0487001106292542,5.0
454,BHMBCCMKT01,577,26.14453614,91.73617216,111,car,low,2,0,31-10-2016,10:00:00,2016-10-31 10:00:00,,0.0,1.0,0.576949740034662,-0.6389826909915313,5.527121163059281
455,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,average,3,0,31-10-2016,10:26:00,2016-10-31 10:26:00,,0.5,1.0,0.6394280762564992,-0.48210204332355533,6.625285696735112
456,BHMBCCMKT01,577,26.14453614,91.73617216,166,car,average,4,0,31-10-2016,11:00:00,2016-10-31 11:00:00,,0.5,1.0,0.8650779896013865,0.08449602398214288,10.591472167875
457,BHMBCCMKT01,577,26.14453614,91.73617216,178,cycle,average,4,0,31-10-2016,11:26:00,2016-10-31 11:26:00,,0.5,,,,
458,BHMBCCMKT01,577,26.14453614,91.73617216,198,truck,high,7,0,31-10-2016,12:00:00,2016-10-31 12:00:00,,1.0,2.0,1.437261698440208,1.5212268375073068,20.0
459,BHMBCCMKT01,577,26.14453614,91.73617216,199,bike,high,7,0,31-10-2016,12:26:00,2016-10-31 12:26:00,,1.0,0.5,1.2879549393414214,1.1463234312217012,18.024264018551907
460,BHMBCCMKT01,577,26.14453614,91.73617216,198,cycle,high,7,0,31-10-2016,13:00:00,2016-10-31 13:00:00,,1.0,,,,
461,BHMBCCMKT01,577,26.14453614,91.73617216,201,bike,high,6,0,31-10-2016,13:26:00,2016-10-31 13:26:00,,1.0,0.5,1.0893414211438477,0.6476126899526301,14.53328882966841
462,BHMBCCMKT01,577,26.14453614,91.73617216,189,bike,average,4,0,31-10-2016,13:59:00,2016-10-31 13:59:00,,0.5,0.5,0.8310225303292895,-0.0010158963139934132,9.992888725802047
463,BHMBCCMKT01,577,26.14453614,91.73617216,185,car,average,4,0,31-10-2016,14:26:00,2016-10-31 14:26:00,,0.5,1.0,0.8782495667244368,0.11756933666665376,10.822985356666576
464,BHMBCCMKT01,577,26.14453614,91.73617216,160,car,average,2,0,31-10-2016,15:00:00,2016-10-31 15:00:00,,0.5,1.0,0.4609185441941075,-0.9303324652320573,5.0
465,BHMBCCMKT01,577,26.14453614,91.73617216,141,car,low,2,0,31-10-2016,15:27:00,2016-10-31 15:27:00,,0.0,1.0,0.5977469670710572,-0.5867616709633562,5.8926683032565075
466,BHMBCCMKT01,577,26.14453614,91.73617216,130,cycle,low,2,0,31-10-2016,16:00:00,2016-10-31 16:00:00,,0.0,,,,
467,BHMBCCMKT01,577,26.14453614,91.73617216,121,car,low,2,0,31-10-2016,16:26:00,2016-10-31 16:26:00,,0.0,1.0,0.5838821490467938,-0.6215756843154727,5.64897020979169
468,BHMBCCMKT01,577,26.14453614,91.73617216,50,car,low,1,0,01-11-2016,08:06:00,2016-11-01 08:06:00,,0.0,1.0,0.3346620450606586,-1.2473575743197696,5.0
469,BHMBCCMKT01,577,26.14453614,91.73617216,54,car,low,1,0,01-11-2016,08:26:00,2016-11-01 08:26:00,,0.0,1.0,0.3374350086655113,-1.2403947716493462,5.0
470,BHMBCCMKT01,577,26.14453614,91.73617216,69,car,average,2,0,01-11-2016,09:00:00,2016-11-01 09:00:00,,0.5,1.0,0.3978336221837089,-1.088736225984188,5.0
471,BHMBCCMKT01,577,26.14453614,91.73617216,91,car,low,1,0,01-11-2016,09:26:00,2016-11-01 09:26:00,,0.0,1.0,0.36308492201039866,-1.1759888469479305,5.0
472,BHMBCCMKT01,577,26.14453614,91.73617216,135,truck,average,3,0,01-11-2016,10:00:00,2016-11-01 10:00:00,,0.5,2.0,0.7435875216637782,-0.22056176801577923,8.456067623889545
473,BHMBCCMKT01,577,26.14453614,91.73617216,163,truck,average,4,0,01-11-2016,10:26:00,2016-11-01 10:26:00,,0.5,2.0,0.962998266897747,0.3303699932814669,12.312589952970267
474,BHMBCCMKT01,577,26.14453614,91.73617216,185,car,average,5,0,01-11-2016,11:00:00,2016-11-01 11:00:00,,0.5,1.0,1.0782495667244367,0.6197614792709363,14.338330354896554
475,BHMBCCMKT01,577,26.14453614,91.73617216,207,bike,average,4,0,01-11-2016,11:26:00,2016-11-01 11:26:00,,0.5,0.5,0.8435008665511267,0.030316715702911695,10.212217009920382
476,BHMBCCMKT01,577,26.14453614,91.73617216,239,car,high,7,0,01-11-2016,12:00:00,2016-11-01 12:00:00,,1.0,1.0,1.3656845753899483,1.3414994935770053,19.390496455039035
477,BHMBCCMKT01,577,26.14453614,91.73617216,244,car,high,7,0,01-11-2016,12:26:00,2016-11-01 12:26:00,,1.0,1.0,1.369150779896014,1.3502029969150342,19.45142097840524
478,BHMBCCMKT01,577,26.14453614,91.73617216,243,car,high,8,0,01-11-2016,13:00:00,2016-11-01 13:00:00,,1.0,1.0,1.5684575389948008,1.8506544388517108,20.0
479,BHMBCCMKT01,577,26.14453614,91.73617216,241,car,high,7,0,01-11-2016,13:26:00,2016-11-01 13:26:00,,1.0,1.0,1.3670710571923745,1.3449808949122166,19.414866264385516
480,BHMBCCMKT01,577,26.14453614,91.73617216,229,car,average,4,0,01-11-2016,14:00:00,2016-11-01 14:00:00,,0.5,1.0,0.9087521663778163,0.19416016604131034,11.359121162289172
481,BHMBCCMKT01,577,26.14453614,91.73617216,199,truck,average,3,0,01-11-2016,14:26:00,2016-11-01 14:26:00,,0.5,2.0,0.7879549393414211,-0.109156925289006,9.235901522976958
482,BHMBCCMKT01,577,26.14453614,91.73617216,180,bike,average,2,0,01-11-2016,15:00:00,2016-11-01 15:00:00,,0.5,0.5,0.4247833622183708,-1.0210664875310116,5.0
483,BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,low,2,0,01-11-2016,15:27:00,2016-11-01 15:27:00,,0.0,0.5,0.5657712305025997,-0.6670514892566751,5.330639575203274
484,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,low,1,0,01-11-2016,16:00:00,2016-11-01 16:00:00,,0.0,1.0,0.4060658578856152,-1.068065405556369,5.0
485,BHMBCCMKT01,577,26.14453614,91.73617216,133,car,low,1,0,01-11-2016,16:33:00,2016-11-01 16:33:00,,0.0,1.0,0.3922010398613518,-1.1028794189084856,5.0
486,BHMBCCMKT01,577,26.14453614,91.73617216,50,bike,low,1,0,02-11-2016,07:56:00,2016-11-02 07:56:00,,0.0,0.5,0.2846620450606586,-1.37290560997084,5.0
487,BHMBCCMKT01,577,26.14453614,91.73617216,52,car,low,1,0,02-11-2016,08:30:00,2016-11-02 08:30:00,,0.0,1.0,0.33604852686308495,-1.243876172984558,5.0
488,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,2,0,02-11-2016,08:56:00,2016-11-02 08:56:00,,0.0,1.0,0.5395147313691508,-0.732980527042246,5.0
489,BHMBCCMKT01,577,26.14453614,91.73617216,81,car,average,2,0,02-11-2016,09:30:00,2016-11-02 09:30:00,,0.5,1.0,0.40615251299826693,-1.067847817972918,5.0
490,BHMBCCMKT01,577,26.14453614,91.73617216,97,car,average,2,0,02-11-2016,09:56:00,2016-11-02 09:56:00,,0.5,1.0,0.4172443674176777,-1.0399966072912248,5.0
491,BHMBCCMKT01,577,26.14453614,91.73617216,125,car,low,3,0,02-11-2016,10:29:00,2016-11-02 10:29:00,,0.0,1.0,0.7866551126516466,-0.11242073904076663,9.213054826714634
492,BHMBCCMKT01,577,26.14453614,91.73617216,144,car,average,3,0,02-11-2016,10:56:00,2016-11-02 10:56:00,,0.5,1.0,0.6498266897746967,-0.45599153330946807,6.808059266833723
493,BHMBCCMKT01,577,26.14453614,91.73617216,167,car,average,4,0,02-11-2016,11:30:00,2016-11-02 11:30:00,,0.5,1.0,0.8657712305025996,0.08623672464974864,10.603657072548241
494,BHMBCCMKT01,577,26.14453614,91.73617216,169,bike,average,5,0,02-11-2016,11:56:00,2016-11-02 11:56:00,,0.5,0.5,1.017157712305026,0.4663622329381722,13.264535630567204
495,BHMBCCMKT01,577,26.14453614,91.73617216,184,car,high,7,0,02-11-2016,12:30:00,2016-11-02 12:30:00,,1.0,1.0,1.3275563258232237,1.245760956858684,18.720326698010787
496,BHMBCCMKT01,577,26.14453614,91.73617216,192,car,average,4,0,02-11-2016,13:03:00,2016-11-02 13:03:00,,0.5,1.0,0.883102253032929,0.12975424133989463,10.908279689379263
497,BHMBCCMKT01,577,26.14453614,91.73617216,188,car,average,4,0,02-11-2016,13:30:00,2016-11-02 13:30:00,,0.5,1.0,0.8803292894280763,0.12279143866947131,10.8595400706863
498,BHMBCCMKT01,577,26.14453614,91.73617216,188,bike,average,3,0,02-11-2016,14:03:00,2016-11-02 14:03:00,,0.5,0.5,0.6303292894280764,-0.5049487395858817,6.465358822898828
499,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,average,3,0,02-11-2016,14:30:00,2016-11-02 14:30:00,,0.5,1.0,0.6685441941074524,-0.40899261528411057,7.137051693011226
500,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,average,4,0,02-11-2016,14:56:00,2016-11-02 14:56:00,,0.5,1.0,0.8560658578856153,0.06186691530326714,10.43306840712287
501,BHMBCCMKT01,577,26.14453614,91.73617216,130,bike,low,3,0,02-11-2016,15:29:00,2016-11-02 15:29:00,,0.0,0.5,0.7401213171577125,-0.22926527135380803,8.395143100523343
502,BHMBCCMKT01,577,26.14453614,91.73617216,125,car,average,2,0,02-11-2016,16:03:00,2016-11-02 16:03:00,,0.5,1.0,0.43665511265164647,-0.9912569885982615,5.0
503,BHMBCCMKT01,577,26.14453614,91.73617216,115,car,average,2,0,02-11-2016,16:30:00,2016-11-02 16:30:00,,0.5,1.0,0.4297227036395147,-1.00866399527432,5.0
504,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,low,1,0,03-11-2016,08:00:00,2016-11-03 08:00:00,,0.0,1.0,0.3353552859618718,-1.2456168736521636,5.0
505,BHMBCCMKT01,577,26.14453614,91.73617216,56,car,low,1,0,03-11-2016,08:26:00,2016-11-03 08:26:00,,0.0,1.0,0.33882149046793764,-1.2369133703141346,5.0
506,BHMBCCMKT01,577,26.14453614,91.73617216,60,cycle,low,1,0,03-11-2016,09:00:00,2016-11-03 09:00:00,,0.0,,,,
507,BHMBCCMKT01,577,26.14453614,91.73617216,80,car,low,1,0,03-11-2016,09:26:00,2016-11-03 09:26:00,,0.0,1.0,0.35545927209705375,-1.1951365542915946,5.0
508,BHMBCCMKT01,577,26.14453614,91.73617216,119,car,low,3,0,03-11-2016,10:00:00,2016-11-03 10:00:00,,0.0,1.0,0.7824956672443675,-0.12286494304640176,9.139945398675188
509,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,low,2,0,03-11-2016,10:26:00,2016-11-03 10:26:00,,0.0,1.0,0.5956672443674177,-0.5919837729661737,5.856113589236784
510,BHMBCCMKT01,577,26.14453614,91.73617216,185,car,average,5,0,03-11-2016,11:00:00,2016-11-03 11:00:00,,0.5,1.0,1.0782495667244367,0.6197614792709363,14.338330354896554
511,BHMBCCMKT01,577,26.14453614,91.73617216,195,car,high,6,0,03-11-2016,11:26:00,2016-11-03 11:26:00,,1.0,1.0,1.1351819757365686,0.7627165215980658,15.339015651186461
512,BHMBCCMKT01,577,26.14453614,91.73617216,195,car,high,7,0,03-11-2016,12:00:00,2016-11-03 12:00:00,,1.0,1.0,1.3351819757365686,1.2649086642023484,18.85436064941644
513,BHMBCCMKT01,577,26.14453614,91.73617216,191,truck,high,7,0,03-11-2016,12:26:00,2016-11-03 12:26:00,,1.0,2.0,1.432409012131716,1.5090419328340663,20.0
514,BHMBCCMKT01,577,26.14453614,91.73617216,196,truck,high,7,0,03-11-2016,12:59:00,2016-11-03 12:59:00,,1.0,2.0,1.4358752166377817,1.5177454361720955,20.0
515,BHMBCCMKT01,577,26.14453614,91.73617216,191,truck,high,7,0,03-11-2016,13:26:00,2016-11-03 13:26:00,,1.0,2.0,1.432409012131716,1.5090419328340663,20.0
516,BHMBCCMKT01,577,26.14453614,91.73617216,187,car,average,5,0,03-11-2016,13:59:00,2016-11-03 13:59:00,,0.5,1.0,1.079636048526863,0.6232428806061479,14.362700164243034
517,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,high,5,0,03-11-2016,14:26:00,2016-11-03 14:26:00,,1.0,1.0,0.9227036395147313,0.2291917669768776,11.604342368838143
518,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,average,3,0,03-11-2016,15:00:00,2016-11-03 15:00:00,,0.5,1.0,0.6567590987868285,-0.43858452663340963,6.929908313566133
519,BHMBCCMKT01,577,26.14453614,91.73617216,142,car,low,2,0,03-11-2016,15:26:00,2016-11-03 15:26:00,,0.0,1.0,0.5984402079722704,-0.5850209702957504,5.904853207929747
520,BHMBCCMKT01,577,26.14453614,91.73617216,120,car,low,1,0,03-11-2016,16:03:00,2016-11-03 16:03:00,,0.0,1.0,0.3831889081455806,-1.1255085275873613,5.0
521,BHMBCCMKT01,577,26.14453614,91.73617216,108,car,average,2,0,03-11-2016,16:30:00,2016-11-03 16:30:00,,0.5,1.0,0.4248700173310226,-1.0208488999475605,5.0
522,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,low,1,0,04-11-2016,08:00:00,2016-11-04 08:00:00,,0.0,0.5,0.2832755632582323,-1.376387011306052,5.0
523,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,low,1,0,04-11-2016,08:26:00,2016-11-04 08:26:00,,0.0,0.5,0.28882149046793765,-1.3624614059652054,5.0
524,BHMBCCMKT01,577,26.14453614,91.73617216,71,bike,low,1,0,04-11-2016,08:59:00,2016-11-04 08:59:00,,0.0,0.5,0.2992201039861352,-1.336350895951118,5.0
525,BHMBCCMKT01,577,26.14453614,91.73617216,97,car,low,1,0,04-11-2016,09:33:00,2016-11-04 09:33:00,,0.0,1.0,0.36724436741767763,-1.1655446429422955,5.0
526,BHMBCCMKT01,577,26.14453614,91.73617216,115,truck,low,2,0,04-11-2016,10:00:00,2016-11-04 10:00:00,,0.0,2.0,0.6797227036395148,-0.3809238170189664,7.333533280867234
527,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,average,3,0,04-11-2016,10:26:00,2016-11-04 10:26:00,,0.5,1.0,0.6435875216637782,-0.4716578393179205,6.698395124774557
528,BHMBCCMKT01,577,26.14453614,91.73617216,154,bike,high,6,0,04-11-2016,11:00:00,2016-11-04 11:00:00,,1.0,0.5,1.0567590987868285,0.5657997585751557,13.960598310026091
529,BHMBCCMKT01,577,26.14453614,91.73617216,179,truck,high,6,0,04-11-2016,11:33:00,2016-11-04 11:33:00,,1.0,2.0,1.2240901213171578,0.9859613822185135,16.901729675529594
530,BHMBCCMKT01,577,26.14453614,91.73617216,183,car,high,7,0,04-11-2016,12:00:00,2016-11-04 12:00:00,,1.0,1.0,1.3268630849220107,1.2440202561910787,18.708141793337553
531,BHMBCCMKT01,577,26.14453614,91.73617216,182,car,high,6,0,04-11-2016,12:33:00,2016-11-04 12:33:00,,1.0,1.0,1.1261698440207975,0.74008741291919,15.18061189043433
532,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,high,6,0,04-11-2016,13:00:00,2016-11-04 13:00:00,,1.0,1.0,1.1185441941074525,0.7209397055755258,15.04657793902868
533,BHMBCCMKT01,577,26.14453614,91.73617216,173,car,high,6,0,04-11-2016,13:26:00,2016-11-04 13:26:00,,1.0,1.0,1.1199306759098788,0.7244211069107374,15.070947748375161
534,BHMBCCMKT01,577,26.14453614,91.73617216,179,car,average,4,0,04-11-2016,13:59:00,2016-11-04 13:59:00,,0.5,1.0,0.8740901213171577,0.10712513266101863,10.74987592862713
535,BHMBCCMKT01,577,26.14453614,91.73617216,167,car,average,3,0,04-11-2016,14:26:00,2016-11-04 14:26:00,,0.5,1.0,0.6657712305025997,-0.4159554179545339,7.088312074318264
536,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,average,2,0,04-11-2016,15:00:00,2016-11-04 15:00:00,,0.5,1.0,0.4581455805892547,-0.9372952679024809,5.0
537,BHMBCCMKT01,577,26.14453614,91.73617216,145,bike,low,2,0,04-11-2016,15:26:00,2016-11-04 15:26:00,,0.0,0.5,0.55051993067591,-0.7053469039440033,5.062571672391977
538,BHMBCCMKT01,577,26.14453614,91.73617216,136,car,low,2,0,04-11-2016,16:00:00,2016-11-04 16:00:00,,0.0,1.0,0.5942807625649914,-0.5954651743013852,5.831743779890304
539,BHMBCCMKT01,577,26.14453614,91.73617216,119,bike,low,1,0,04-11-2016,16:26:00,2016-11-04 16:26:00,,0.0,0.5,0.3324956672443674,-1.2527972639060379,5.0
540,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,average,2,0,05-11-2016,08:00:00,2016-11-05 08:00:00,,0.5,1.0,0.37980935875216637,-1.1339944433419398,5.0
541,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,low,1,0,05-11-2016,08:26:00,2016-11-05 08:26:00,,0.0,0.5,0.2832755632582323,-1.376387011306052,5.0
